exp#,utility_YS,utility_YS_order,utility_YS_course,utility_YS_both,gini_YS,gini_YS_order,gini_YS_course,gini_YS_both,base_0,base_rnd,base_DSA_RC,cl_60,cl_65,cl_70,cl_75,cl_80,cl_85,cl_90,friendship_w_0,friendship_w_1
3003,494,0,0,0,5.92,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
3004,494,0,0,0,5.92,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
3005,494,0,0,0,5.92,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
3006,494,0,0,0,5.92,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
3007,504,0,0,0,4.54,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3008,504,0,0,0,4.54,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3009,504,0,0,0,4.54,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3010,504,0,0,0,4.54,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3011,504,0,0,0,4.54,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3012,504,0,0,0,4.54,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3013,504,0,0,0,4.54,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3014,504,0,0,0,4.54,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3015,504,0,0,0,4.54,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3016,504,0,0,0,4.54,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3017,504,0,0,0,4.54,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3018,504,0,0,0,4.54,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3019,504,0,0,0,4.54,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3020,504,0,0,0,4.54,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3021,504,0,0,0,4.54,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3022,504,0,0,0,4.54,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3023,504,0,0,0,4.54,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3024,504,0,0,0,4.54,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3025,504,0,0,0,4.54,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3026,504,0,0,0,4.54,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3027,504,0,0,0,4.54,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3028,504,0,0,0,4.54,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3029,504,0,0,0,4.54,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3030,504,0,0,0,4.54,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3031,504,0,0,0,4.54,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3032,504,0,0,0,4.54,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3033,504,0,0,0,4.54,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3034,504,0,0,0,4.54,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3035,504,0,0,0,4.54,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3036,504,0,0,0,4.54,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3037,504,0,0,0,4.54,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3038,504,0,0,0,4.54,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3039,504,0,0,0,4.54,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3040,504,0,0,0,4.54,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3041,504,0,0,0,4.54,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3042,504,0,0,0,4.54,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3043,504,0,0,0,4.54,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3044,504,0,0,0,4.54,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3045,504,0,0,0,4.54,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3046,504,0,0,0,4.54,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3047,504,0,0,0,4.54,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3048,504,0,0,0,4.54,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3049,504,0,0,0,4.54,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3050,504,0,0,0,4.54,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3051,504,0,0,0,4.54,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3052,504,0,0,0,4.54,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3053,504,0,0,0,4.54,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3054,504,0,0,0,4.54,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3055,504,0,0,0,4.54,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3056,504,0,0,0,4.54,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3057,514,0,0,0,2.99,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3058,514,0,0,0,2.99,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3059,514,0,0,0,2.99,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3060,514,0,0,0,2.99,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3061,514,0,0,0,2.99,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3062,514,0,0,0,2.99,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3063,514,0,0,0,2.99,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3064,514,0,0,0,2.99,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3065,514,0,0,0,2.99,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3066,514,0,0,0,2.99,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3067,514,0,0,0,2.99,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3068,514,0,0,0,2.99,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3069,514,0,0,0,2.99,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3070,514,0,0,0,2.99,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3071,514,0,0,0,2.99,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3072,514,0,0,0,2.99,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3073,514,0,0,0,2.99,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3074,514,0,0,0,2.99,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3075,514,0,0,0,2.99,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3076,514,0,0,0,2.99,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3077,514,0,0,0,2.99,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3078,514,0,0,0,2.99,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3079,514,0,0,0,2.99,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3080,514,0,0,0,2.99,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3081,514,0,0,0,2.99,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3082,514,0,0,0,2.99,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3083,514,0,0,0,2.99,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3084,514,0,0,0,2.99,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3085,514,0,0,0,2.99,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3086,514,0,0,0,2.99,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3087,514,0,0,0,2.99,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3088,514,0,0,0,2.99,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3089,514,0,0,0,2.99,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3090,514,0,0,0,2.99,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3091,514,0,0,0,2.99,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3092,514,0,0,0,2.99,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3093,514,0,0,0,2.99,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3094,514,0,0,0,2.99,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3095,514,0,0,0,2.99,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3096,514,0,0,0,2.99,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3097,514,0,0,0,2.99,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3098,514,0,0,0,2.99,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3099,514,0,0,0,2.99,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3100,514,0,0,0,2.99,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3101,514,0,0,0,2.99,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3102,514,0,0,0,2.99,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3103,514,0,0,0,2.99,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3104,514,0,0,0,2.99,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3105,514,0,0,0,2.99,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3106,514,0,0,0,2.99,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3107,524,0,0,0,1.28,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3108,524,0,0,0,1.28,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3109,524,0,0,0,1.28,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3110,524,0,0,0,1.28,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3111,524,0,0,0,1.28,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3112,524,0,0,0,1.28,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3113,524,0,0,0,1.28,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3114,524,0,0,0,1.28,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3115,524,0,0,0,1.28,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3116,524,0,0,0,1.28,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3117,524,0,0,0,1.28,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3118,524,0,0,0,1.28,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3119,524,0,0,0,1.28,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3120,524,0,0,0,1.28,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3121,524,0,0,0,1.28,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3122,524,0,0,0,1.28,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3123,524,0,0,0,1.28,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3124,524,0,0,0,1.28,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3125,524,0,0,0,1.28,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3126,524,0,0,0,1.28,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3127,524,0,0,0,1.28,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3128,524,0,0,0,1.28,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3129,524,0,0,0,1.28,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3130,524,0,0,0,1.28,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3131,524,0,0,0,1.28,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3132,524,0,0,0,1.28,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3133,524,0,0,0,1.28,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3134,524,0,0,0,1.28,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3135,524,0,0,0,1.28,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3136,524,0,0,0,1.28,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3137,524,0,0,0,1.28,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3138,524,0,0,0,1.28,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3139,524,0,0,0,1.28,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3140,524,0,0,0,1.28,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3141,524,0,0,0,1.28,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3142,524,0,0,0,1.28,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3143,524,0,0,0,1.28,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3144,524,0,0,0,1.28,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3145,524,0,0,0,1.28,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3146,524,0,0,0,1.28,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3147,524,0,0,0,1.28,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3148,524,0,0,0,1.28,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3149,524,0,0,0,1.28,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3150,524,0,0,0,1.28,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3151,524,0,0,0,1.28,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3152,524,0,0,0,1.28,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3153,524,0,0,0,1.28,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3154,524,0,0,0,1.28,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3155,524,0,0,0,1.28,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3156,524,0,0,0,1.28,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3157,531,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3158,531,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3159,531,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3160,531,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3161,531,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3162,531,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3163,531,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3164,531,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3165,531,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3166,531,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3167,531,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3168,531,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3169,531,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3170,531,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3171,531,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3172,531,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3173,531,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3174,531,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3175,531,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3176,531,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3177,531,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3178,531,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3179,531,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3180,531,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3181,531,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3182,531,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3183,531,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3184,531,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3185,531,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3186,531,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3187,531,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3188,531,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3189,531,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3190,531,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3191,531,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3192,531,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3193,531,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3194,531,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3195,531,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3196,531,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3197,531,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3198,531,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3199,531,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3200,531,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3201,531,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3202,531,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3203,531,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3204,531,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3205,531,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3206,531,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3207,1045,0,0,0,13.62,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3208,1039,0,0,0,13.94,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3209,1045,0,0,0,13.89,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3210,1049,0,0,0,13.66,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3211,1046,0,0,0,13.75,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3212,1060,0,0,0,13.31,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3213,1046,0,0,0,13.83,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3214,1043,0,0,0,13.87,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3215,1046,0,0,0,13.69,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3216,1054,0,0,0,13.54,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3217,1051,0,0,0,13.7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3218,1044,0,0,0,13.87,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3219,1039,0,0,0,13.74,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3220,1046,0,0,0,13.82,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3221,1048,0,0,0,13.54,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3222,1036,0,0,0,13.67,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3223,1045,0,0,0,14.01,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3224,1043,0,0,0,13.79,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3225,1047,0,0,0,13.45,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3226,1048,0,0,0,13.52,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3227,1040,0,0,0,13.76,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3228,1052,0,0,0,13.42,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3229,1047,0,0,0,14.01,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3230,1042,0,0,0,14.08,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3231,1042,0,0,0,13.7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3232,1052,0,0,0,13.62,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3233,1045,0,0,0,13.84,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3234,1047,0,0,0,13.82,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3235,1045,0,0,0,13.82,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3236,1042,0,0,0,13.66,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3237,1037,0,0,0,14.03,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3238,1042,0,0,0,13.95,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3239,1061,0,0,0,13.21,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3240,1055,0,0,0,14.1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3241,1049,0,0,0,13.5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3242,1038,0,0,0,13.97,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3243,1048,0,0,0,13.93,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3244,1054,0,0,0,13.59,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3245,1048,0,0,0,13.63,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3246,1045,0,0,0,13.94,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3247,1055,0,0,0,13.83,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3248,1041,0,0,0,14.05,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3249,1048,0,0,0,13.56,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3250,1045,0,0,0,13.6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3251,1045,0,0,0,13.75,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3252,1042,0,0,0,14.04,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3253,1047,0,0,0,13.83,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3254,1036,0,0,0,14.07,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3255,1048,0,0,0,13.87,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3256,1043,0,0,0,13.87,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3257,1096,0,0,0,13.74,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3258,1099,0,0,0,14.61,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3259,1100,0,0,0,13.68,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3260,1105,0,0,0,14.01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3261,1095,0,0,0,13.79,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3262,1086,0,0,0,13.87,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3263,1097,0,0,0,13.78,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3264,1095,0,0,0,13.79,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3265,1091,0,0,0,13.79,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3266,1097,0,0,0,13.81,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3267,1099,0,0,0,13.8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3268,1097,0,0,0,13.8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3269,1107,0,0,0,14.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3270,1093,0,0,0,14.04,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3271,1105,0,0,0,13.97,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3272,1092,0,0,0,13.89,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3273,1101,0,0,0,13.79,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3274,1102,0,0,0,13.86,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3275,1097,0,0,0,13.67,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3276,1100,0,0,0,13.9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3277,1096,0,0,0,13.84,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3278,1099,0,0,0,13.95,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3279,1096,0,0,0,13.74,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3280,1100,0,0,0,13.82,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3281,1097,0,0,0,13.52,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3282,1097,0,0,0,13.73,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3283,1089,0,0,0,14.32,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3284,1103,0,0,0,13.98,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3285,1099,0,0,0,14.4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3286,1092,0,0,0,14.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3287,1096,0,0,0,13.71,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3288,1095,0,0,0,13.84,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3289,1102,0,0,0,13.73,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3290,1095,0,0,0,14.04,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3291,1098,0,0,0,13.83,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3292,1098,0,0,0,13.79,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3293,1104,0,0,0,13.69,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3294,1103,0,0,0,14.46,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3295,1104,0,0,0,14.02,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3296,1095,0,0,0,13.93,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3297,1104,0,0,0,13.89,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3298,1096,0,0,0,14.28,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3299,1095,0,0,0,13.63,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3300,1101,0,0,0,13.8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3301,1098,0,0,0,13.83,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3302,1095,0,0,0,14.24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3303,1107,0,0,0,13.88,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3304,1103,0,0,0,13.8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3305,1100,0,0,0,13.68,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3306,1104,0,0,0,13.77,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3307,1162,0,0,0,11.54,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
