exp#,utility_YS,utility_YS_order,utility_YS_course,utility_YS_both,gini_YS,gini_YS_order,gini_YS_course,gini_YS_both,base_0,base_rnd,base_DSA_RC,cl_60,cl_65,cl_70,cl_75,cl_80,cl_85,cl_90,friendship_w_0,friendship_w_1,method
2773,0,0,0,2117,0,0,0,0.32,0,0,1,0,0,0,0,0,1,0,0,1,both
2774,0,0,0,2117,0,0,0,0.32,0,0,1,0,0,0,0,0,1,0,0,1,both
2775,0,0,0,2117,0,0,0,0.32,0,0,1,0,0,0,0,0,1,0,0,1,both
2776,0,0,0,2117,0,0,0,0.32,0,0,1,0,0,0,0,0,1,0,0,1,both
2777,0,0,0,2117,0,0,0,0.32,0,0,1,0,0,0,0,0,1,0,0,1,both
2778,0,0,0,2117,0,0,0,0.32,0,0,1,0,0,0,0,0,1,0,0,1,both
2779,0,0,0,2117,0,0,0,0.32,0,0,1,0,0,0,0,0,1,0,0,1,both
2780,0,0,0,2117,0,0,0,0.32,0,0,1,0,0,0,0,0,1,0,0,1,both
2781,0,0,0,2117,0,0,0,0.32,0,0,1,0,0,0,0,0,1,0,0,1,both
2782,0,0,0,2117,0,0,0,0.32,0,0,1,0,0,0,0,0,1,0,0,1,both
2783,0,0,0,2117,0,0,0,0.32,0,0,1,0,0,0,0,0,1,0,0,1,both
2784,0,0,0,2117,0,0,0,0.32,0,0,1,0,0,0,0,0,1,0,0,1,both
2785,0,0,0,2117,0,0,0,0.32,0,0,1,0,0,0,0,0,1,0,0,1,both
2786,0,0,0,2117,0,0,0,0.32,0,0,1,0,0,0,0,0,1,0,0,1,both
2787,0,0,0,2117,0,0,0,0.32,0,0,1,0,0,0,0,0,1,0,0,1,both
2788,0,0,0,2117,0,0,0,0.32,0,0,1,0,0,0,0,0,1,0,0,1,both
2789,0,0,0,2117,0,0,0,0.32,0,0,1,0,0,0,0,0,1,0,0,1,both
2790,0,0,0,2117,0,0,0,0.32,0,0,1,0,0,0,0,0,1,0,0,1,both
2791,0,0,0,2117,0,0,0,0.32,0,0,1,0,0,0,0,0,1,0,0,1,both
2792,0,0,0,2117,0,0,0,0.32,0,0,1,0,0,0,0,0,1,0,0,1,both
2793,0,0,0,2117,0,0,0,0.32,0,0,1,0,0,0,0,0,1,0,0,1,both
2794,0,0,0,2117,0,0,0,0.32,0,0,1,0,0,0,0,0,1,0,0,1,both
2795,0,0,0,2117,0,0,0,0.32,0,0,1,0,0,0,0,0,1,0,0,1,both
2796,0,0,0,2117,0,0,0,0.32,0,0,1,0,0,0,0,0,1,0,0,1,both
2797,0,0,0,2117,0,0,0,0.32,0,0,1,0,0,0,0,0,1,0,0,1,both
2798,0,0,0,2117,0,0,0,0.32,0,0,1,0,0,0,0,0,1,0,0,1,both
2799,0,0,0,2117,0,0,0,0.32,0,0,1,0,0,0,0,0,1,0,0,1,both
2800,0,0,0,2117,0,0,0,0.32,0,0,1,0,0,0,0,0,1,0,0,1,both
2801,0,0,0,2117,0,0,0,0.32,0,0,1,0,0,0,0,0,1,0,0,1,both
2802,0,0,0,2117,0,0,0,0.32,0,0,1,0,0,0,0,0,1,0,0,1,both
2803,0,0,0,2117,0,0,0,0.32,0,0,1,0,0,0,0,0,1,0,0,1,both
2804,0,0,0,2117,0,0,0,0.32,0,0,1,0,0,0,0,0,1,0,0,1,both
2805,0,0,0,2117,0,0,0,0.32,0,0,1,0,0,0,0,0,1,0,0,1,both
2806,0,0,0,2117,0,0,0,0.32,0,0,1,0,0,0,0,0,1,0,0,1,both
2807,0,0,0,2124,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,both
2808,0,0,0,2124,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,both
2809,0,0,0,2124,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,both
2810,0,0,0,2124,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,both
2811,0,0,0,2124,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,both
2812,0,0,0,2124,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,both
2813,0,0,0,2124,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,both
2814,0,0,0,2124,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,both
2815,0,0,0,2124,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,both
2816,0,0,0,2124,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,both
2817,0,0,0,2124,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,both
2818,0,0,0,2124,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,both
2819,0,0,0,2124,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,both
2820,0,0,0,2124,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,both
2821,0,0,0,2124,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,both
2822,0,0,0,2124,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,both
2823,0,0,0,2124,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,both
2824,0,0,0,2124,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,both
2825,0,0,0,2124,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,both
2826,0,0,0,2124,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,both
2827,0,0,0,2124,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,both
2828,0,0,0,2124,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,both
2829,0,0,0,2124,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,both
2830,0,0,0,2124,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,both
2831,0,0,0,2124,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,both
2832,0,0,0,2124,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,both
2833,0,0,0,2124,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,both
2834,0,0,0,2124,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,both
2835,0,0,0,2124,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,both
2836,0,0,0,2124,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,both
2837,0,0,0,2124,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,both
2838,0,0,0,2124,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,both
2839,0,0,0,2124,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,both
2840,0,0,0,2124,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,both
2841,0,0,0,2124,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,both
2842,0,0,0,2124,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,both
2843,0,0,0,2124,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,both
2844,0,0,0,2124,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,both
2845,0,0,0,2124,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,both
2846,0,0,0,2124,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,both
2847,0,0,0,2124,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,both
2848,0,0,0,2124,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,both
2849,0,0,0,2124,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,both
2850,0,0,0,2124,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,both
2851,0,0,0,2124,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,both
2852,0,0,0,2124,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,both
2853,0,0,0,2124,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,both
2854,0,0,0,2124,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,both
2855,0,0,0,2124,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,both
2856,0,0,0,2124,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,both
2857,459,0,0,0,9.31,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,original
2858,459,0,0,0,9.31,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,original
2859,459,0,0,0,9.31,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,original
2860,459,0,0,0,9.31,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,original
2861,459,0,0,0,9.31,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,original
2862,459,0,0,0,9.31,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,original
2863,459,0,0,0,9.31,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,original
2864,459,0,0,0,9.31,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,original
2865,459,0,0,0,9.31,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,original
2866,459,0,0,0,9.31,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,original
2867,459,0,0,0,9.31,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,original
2868,459,0,0,0,9.31,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,original
2869,459,0,0,0,9.31,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,original
2870,459,0,0,0,9.31,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,original
2871,459,0,0,0,9.31,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,original
2872,459,0,0,0,9.31,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,original
2873,459,0,0,0,9.31,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,original
2874,459,0,0,0,9.31,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,original
2875,459,0,0,0,9.31,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,original
2876,459,0,0,0,9.31,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,original
2877,459,0,0,0,9.31,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,original
2878,459,0,0,0,9.31,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,original
2879,459,0,0,0,9.31,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,original
2880,459,0,0,0,9.31,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,original
2881,459,0,0,0,9.31,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,original
2882,459,0,0,0,9.31,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,original
2883,459,0,0,0,9.31,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,original
2884,459,0,0,0,9.31,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,original
2885,459,0,0,0,9.31,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,original
2886,459,0,0,0,9.31,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,original
2887,459,0,0,0,9.31,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,original
2888,459,0,0,0,9.31,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,original
2889,459,0,0,0,9.31,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,original
2890,459,0,0,0,9.31,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,original
2891,459,0,0,0,9.31,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,original
2892,459,0,0,0,9.31,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,original
2893,459,0,0,0,9.31,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,original
2894,459,0,0,0,9.31,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,original
2895,459,0,0,0,9.31,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,original
2896,459,0,0,0,9.31,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,original
2897,459,0,0,0,9.31,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,original
2898,459,0,0,0,9.31,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,original
2899,459,0,0,0,9.31,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,original
2900,459,0,0,0,9.31,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,original
2901,459,0,0,0,9.31,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,original
2902,459,0,0,0,9.31,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,original
2903,459,0,0,0,9.31,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,original
2904,459,0,0,0,9.31,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,original
2905,459,0,0,0,9.31,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,original
2906,459,0,0,0,9.31,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,original
2907,484,0,0,0,7.13,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,original
2908,484,0,0,0,7.13,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,original
2909,484,0,0,0,7.13,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,original
2910,484,0,0,0,7.13,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,original
2911,484,0,0,0,7.13,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,original
2912,484,0,0,0,7.13,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,original
2913,484,0,0,0,7.13,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,original
2914,484,0,0,0,7.13,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,original
2915,484,0,0,0,7.13,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,original
2916,484,0,0,0,7.13,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,original
2917,484,0,0,0,7.13,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,original
2918,484,0,0,0,7.13,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,original
2919,484,0,0,0,7.13,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,original
2920,484,0,0,0,7.13,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,original
2921,484,0,0,0,7.13,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,original
2922,484,0,0,0,7.13,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,original
2923,484,0,0,0,7.13,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,original
2924,484,0,0,0,7.13,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,original
2925,484,0,0,0,7.13,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,original
2926,484,0,0,0,7.13,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,original
2927,484,0,0,0,7.13,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,original
2928,484,0,0,0,7.13,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,original
2929,484,0,0,0,7.13,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,original
2930,484,0,0,0,7.13,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,original
2931,484,0,0,0,7.13,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,original
2932,484,0,0,0,7.13,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,original
2933,484,0,0,0,7.13,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,original
2934,484,0,0,0,7.13,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,original
2935,484,0,0,0,7.13,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,original
2936,484,0,0,0,7.13,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,original
2937,484,0,0,0,7.13,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,original
2938,484,0,0,0,7.13,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,original
2939,484,0,0,0,7.13,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,original
2940,484,0,0,0,7.13,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,original
2941,484,0,0,0,7.13,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,original
2942,484,0,0,0,7.13,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,original
2943,484,0,0,0,7.13,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,original
2944,484,0,0,0,7.13,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,original
2945,484,0,0,0,7.13,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,original
2946,484,0,0,0,7.13,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,original
2947,484,0,0,0,7.13,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,original
2948,484,0,0,0,7.13,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,original
2949,484,0,0,0,7.13,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,original
2950,484,0,0,0,7.13,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,original
2951,484,0,0,0,7.13,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,original
2952,484,0,0,0,7.13,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,original
2953,484,0,0,0,7.13,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,original
2954,484,0,0,0,7.13,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,original
2955,484,0,0,0,7.13,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,original
2956,484,0,0,0,7.13,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,original
2957,494,0,0,0,5.92,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,original
2958,494,0,0,0,5.92,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,original
2959,494,0,0,0,5.92,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,original
2960,494,0,0,0,5.92,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,original
2961,494,0,0,0,5.92,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,original
2962,494,0,0,0,5.92,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,original
2963,494,0,0,0,5.92,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,original
2964,494,0,0,0,5.92,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,original
2965,494,0,0,0,5.92,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,original
2966,494,0,0,0,5.92,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,original
2967,494,0,0,0,5.92,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,original
2968,494,0,0,0,5.92,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,original
2969,494,0,0,0,5.92,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,original
2970,494,0,0,0,5.92,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,original
2971,494,0,0,0,5.92,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,original
2972,494,0,0,0,5.92,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,original
2973,494,0,0,0,5.92,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,original
2974,494,0,0,0,5.92,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,original
2975,494,0,0,0,5.92,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,original
2976,494,0,0,0,5.92,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,original
2977,494,0,0,0,5.92,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,original
2978,494,0,0,0,5.92,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,original
2979,494,0,0,0,5.92,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,original
2980,494,0,0,0,5.92,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,original
2981,494,0,0,0,5.92,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,original
2982,494,0,0,0,5.92,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,original
2983,494,0,0,0,5.92,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,original
2984,494,0,0,0,5.92,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,original
2985,494,0,0,0,5.92,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,original
2986,494,0,0,0,5.92,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,original
2987,494,0,0,0,5.92,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,original
2988,494,0,0,0,5.92,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,original
2989,494,0,0,0,5.92,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,original
2990,494,0,0,0,5.92,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,original
2991,494,0,0,0,5.92,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,original
2992,494,0,0,0,5.92,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,original
2993,494,0,0,0,5.92,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,original
2994,494,0,0,0,5.92,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,original
2995,494,0,0,0,5.92,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,original
2996,494,0,0,0,5.92,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,original
2997,494,0,0,0,5.92,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,original
2998,494,0,0,0,5.92,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,original
2999,494,0,0,0,5.92,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,original
3000,494,0,0,0,5.92,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,original
3001,494,0,0,0,5.92,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,original
3002,494,0,0,0,5.92,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,original
3003,494,0,0,0,5.92,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,original
3004,494,0,0,0,5.92,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,original
3005,494,0,0,0,5.92,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,original
3006,494,0,0,0,5.92,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,original
3007,504,0,0,0,4.54,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,original
3008,504,0,0,0,4.54,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,original
3009,504,0,0,0,4.54,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,original
3010,504,0,0,0,4.54,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,original
3011,504,0,0,0,4.54,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,original
3012,504,0,0,0,4.54,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,original
3013,504,0,0,0,4.54,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,original
3014,504,0,0,0,4.54,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,original
3015,504,0,0,0,4.54,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,original
3016,504,0,0,0,4.54,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,original
3017,504,0,0,0,4.54,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,original
3018,504,0,0,0,4.54,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,original
3019,504,0,0,0,4.54,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,original
3020,504,0,0,0,4.54,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,original
3021,504,0,0,0,4.54,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,original
3022,504,0,0,0,4.54,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,original
3023,504,0,0,0,4.54,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,original
3024,504,0,0,0,4.54,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,original
3025,504,0,0,0,4.54,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,original
3026,504,0,0,0,4.54,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,original
3027,504,0,0,0,4.54,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,original
3028,504,0,0,0,4.54,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,original
3029,504,0,0,0,4.54,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,original
3030,504,0,0,0,4.54,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,original
3031,504,0,0,0,4.54,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,original
3032,504,0,0,0,4.54,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,original
3033,504,0,0,0,4.54,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,original
3034,504,0,0,0,4.54,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,original
3035,504,0,0,0,4.54,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,original
3036,504,0,0,0,4.54,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,original
3037,504,0,0,0,4.54,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,original
3038,504,0,0,0,4.54,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,original
3039,504,0,0,0,4.54,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,original
3040,504,0,0,0,4.54,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,original
3041,504,0,0,0,4.54,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,original
3042,504,0,0,0,4.54,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,original
3043,504,0,0,0,4.54,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,original
3044,504,0,0,0,4.54,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,original
3045,504,0,0,0,4.54,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,original
3046,504,0,0,0,4.54,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,original
3047,504,0,0,0,4.54,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,original
3048,504,0,0,0,4.54,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,original
3049,504,0,0,0,4.54,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,original
3050,504,0,0,0,4.54,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,original
3051,504,0,0,0,4.54,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,original
3052,504,0,0,0,4.54,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,original
3053,504,0,0,0,4.54,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,original
3054,504,0,0,0,4.54,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,original
3055,504,0,0,0,4.54,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,original
3056,504,0,0,0,4.54,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,original
3057,514,0,0,0,2.99,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,original
3058,514,0,0,0,2.99,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,original
3059,514,0,0,0,2.99,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,original
3060,514,0,0,0,2.99,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,original
3061,514,0,0,0,2.99,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,original
3062,514,0,0,0,2.99,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,original
3063,514,0,0,0,2.99,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,original
3064,514,0,0,0,2.99,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,original
3065,514,0,0,0,2.99,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,original
3066,514,0,0,0,2.99,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,original
3067,514,0,0,0,2.99,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,original
